omega_m,lane,quantum_model,amplitude,stable,refinement_l2,max_correction_ratio,turning_points,blowup_near_turning,final_a,passes_refinement_gate,passes_ratio_gate
0.3075,bohmian_q,gaussian,2e-06,True,1.2753367134677541e-05,7.870625021224496e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,2e-06,True,1.6371963602121225e-05,8.19327837552034e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,2e-06,True,1.5235455913893873e-05,8.094800936962482e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,3e-07,True,0.001561444167348701,3.866771126224656,2,False,0.16263551873081275,False,False
0.308,bohmian_q,off,3e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,3e-07,True,3.546948782032448e-05,1.1521842449734816e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,3e-07,False,3.446385062300438e-05,1.2006999086282501e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,3e-07,False,3.477184230461456e-05,1.1858756754183463e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,3.5646923109036204e-07,True,0.0012259553731808802,3.7123573383875286,2,False,0.1609556065051211,False,False
0.308,bohmian_q,off,3.5646923109036204e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,3.5646923109036204e-07,False,3.425487163572033e-05,1.36905908138953e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,3.5646923109036204e-07,False,3.30494547665047e-05,1.4267066290159715e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,3.341880292360441e-05,1.4090920968347492e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,4.2356770904717955e-07,True,0.0006636128053883556,3.893514518252388,2,False,0.15939142374220938,False,False
0.308,bohmian_q,off,4.2356770904717955e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,4.2356770904717955e-07,False,3.279875842003997e-05,1.6267557385952276e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,4.2356770904717955e-07,False,3.135135007068337e-05,1.695253965988546e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,3.179509206836755e-05,1.6743239467824906e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,5.032961851958474e-07,True,0.00040946842489332806,3.856843871624445,2,False,0.1561296421478652,False,False
0.308,bohmian_q,off,5.032961851958474e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,5.032961851958474e-07,False,3.105003554797861e-05,1.932957852390228e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,5.032961851958474e-07,False,2.9308435136070288e-05,2.0143490420424467e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,2.984271996141156e-05,1.9894795044153976e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,5.980320138249203e-07,True,0.00022437772818455781,3.888155055056247,2,False,0.15173617780311763,False,False
0.308,bohmian_q,off,5.980320138249203e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,5.980320138249203e-07,False,2.8945464859499955e-05,2.2967952370605414e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,5.980320138249203e-07,False,2.6844775172820667e-05,2.3935060303695284e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,2.7489705033131666e-05,2.363955499664878e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,7.106000404519682e-07,True,0.00012314355734956216,3.877836227370561,2,False,0.14590493622570253,False,False
0.308,bohmian_q,off,7.106000404519682e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,7.106000404519682e-07,False,2.6406400826396177e-05,2.72911605198553e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,7.106000404519682e-07,False,2.3865771556320887e-05,2.8440297720984085e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,2.464637551836867e-05,2.8089172316448392e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,8.443568334423105e-07,True,6.512763978569366e-05,3.8123819040095555,2,False,0.13841642749833782,False,False
0.308,bohmian_q,off,8.443568334423105e-07,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,8.443568334423105e-07,False,2.333489859272869e-05,3.2428101783246186e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,8.443568334423105e-07,False,2.0254740145115555e-05,3.379352755932995e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,2.1201599429796248e-05,3.3376313917880478e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,1.0032907706102438e-06,True,3.2763560428852174e-05,3.8279538962752198,2,False,0.12882816151179316,False,False
0.308,bohmian_q,off,1.0032907706102438e-06,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,1.0032907706102438e-06,False,1.96106854987967e-05,3.853193436837015e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,1.0032907706102438e-06,False,1.5876933974828197e-05,4.015435495123923e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,1.7023423732586565e-05,3.965861503236311e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,1.1921409651983008e-06,True,1.571303316097788e-05,3.800748627588485,2,False,0.11642054497137631,False,False
0.308,bohmian_q,off,1.1921409651983008e-06,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,1.1921409651983008e-06,False,1.509848520377731e-05,4.57846408735037e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,1.1921409651983008e-06,False,1.0642962732090692e-05,4.7712422216717385e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,False,1.1994898150025956e-05,4.7123377498978086e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,1.4165385773852007e-06,True,7.644844428471278e-06,3.839941117154086,2,False,0.09997751581862019,False,False
0.308,bohmian_q,off,1.4165385773852007e-06,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,1.4165385773852007e-06,False,9.740236282115328e-06,5.440245199049692e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,1.4165385773852007e-06,False,5.325204187671441e-06,5.669306055828519e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,False,6.426000050753163e-06,5.599315179397017e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,1.6831747249677917e-06,True,4.701898756277213e-06,3.8437849301058695,2,False,0.07715882493994652,False,False
0.308,bohmian_q,off,1.6831747249677917e-06,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,1.6831747249677917e-06,False,4.850576959234344e-06,6.4642290318757286e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,1.6831747249677917e-06,True,5.813816485330013e-06,6.7364004661368985e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,5.3276284749210105e-06,6.653236888907281e-06,2,False,1e-06,False,True
0.308,alpha_qg,n/a,2e-06,True,3.8796511354052246e-06,3.8375922763650028,2,False,0.04179680890545281,False,False
0.308,bohmian_q,off,2e-06,True,3.551678260291926e-05,0.0,2,False,1e-06,False,True
0.308,bohmian_q,gaussian,2e-06,True,6.1840115499589835e-06,7.680942597862142e-06,2,False,1e-06,False,True
0.308,bohmian_q,plateau,2e-06,True,8.751784318786184e-06,8.004336989373459e-06,2,False,1e-06,False,True
0.308,bohmian_q,unified_dmde_proxy,2e-06,True,7.903307902918176e-06,7.905521918604773e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,3e-07,True,0.003011517182109449,3.7956029237608115,2,False,0.1944220015968573,False,False
0.3085,bohmian_q,off,3e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,3e-07,True,2.0743358942172203e-05,1.1260698841093936e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,3e-07,True,2.1307181571090548e-05,1.1747080461753277e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,3e-07,True,2.1134075884835025e-05,1.159829636884126e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,3.5646923109036204e-07,True,0.002126851103780928,3.7358487718227535,2,False,0.19465731819847643,False,False
0.3085,bohmian_q,off,3.5646923109036204e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,3.5646923109036204e-07,True,2.1423154135563208e-05,1.338029339268418e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,3.5646923109036204e-07,False,2.2102384137789963e-05,1.3958224670038433e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,2.1893695926400507e-05,1.3781435539434345e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,4.2356770904717955e-07,True,0.0013703832357394065,3.687565356351874,2,False,0.19407782784740754,False,False
0.3085,bohmian_q,off,4.2356770904717955e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,4.2356770904717955e-07,False,2.22422699084183e-05,1.5898854489420054e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,4.2356770904717955e-07,False,2.3062768793546182e-05,1.6585566926007049e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,2.2810455180110045e-05,1.6375501638982532e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,5.032961851958474e-07,True,0.0008357500124663364,3.852005341724731,2,False,0.19235309516200877,False,False
0.3085,bohmian_q,off,5.032961851958474e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,5.032961851958474e-07,False,2.3232007814136173e-05,1.8891477287690136e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,5.032961851958474e-07,False,2.4226491124044673e-05,1.9707445489696235e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,2.3920343062767103e-05,1.9457840860676057e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,5.980320138249203e-07,True,0.0004751192091090618,3.7488834566504203,2,False,0.18948062777614247,False,False
0.3085,bohmian_q,off,5.980320138249203e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,5.980320138249203e-07,False,2.4432006268144006e-05,2.244739108234478e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,5.980320138249203e-07,False,2.5642409053765333e-05,2.3416943048674795e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,2.5269284866027615e-05,2.31203571371117e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,7.106000404519682e-07,True,0.0002728621100012747,3.8763420676453273,2,False,0.18532364739224041,False,False
0.3085,bohmian_q,off,7.106000404519682e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,7.106000404519682e-07,False,2.5893140637226888e-05,2.667261934136787e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,7.106000404519682e-07,False,2.737411766158148e-05,2.7824661560826747e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,2.6916797238884404e-05,2.7472251862960658e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,8.443568334423105e-07,True,0.00015159089766099247,3.8140549575404297,2,False,0.17985587387319052,False,False
0.3085,bohmian_q,off,8.443568334423105e-07,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,8.443568334423105e-07,False,2.7681828744672776e-05,3.169314025758979e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,8.443568334423105e-07,False,2.9506141608665073e-05,3.306201919699426e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,2.8941542064911362e-05,3.264327911518948e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,1.0032907706102438e-06,True,8.20601523516431e-05,3.819466118475028,2,False,0.17283947967891206,False,False
0.3085,bohmian_q,off,1.0032907706102438e-06,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,1.0032907706102438e-06,False,2.9886683705135928e-05,3.7658641954670604e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,1.0032907706102438e-06,False,3.2153891663466345e-05,3.928516757185015e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,3.1450147776223555e-05,3.8787613319890664e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,1.1921409651983008e-06,True,4.273517140803304e-05,3.810441201447603,2,False,0.16389121592578845,False,False
0.3085,bohmian_q,off,1.1921409651983008e-06,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,1.1921409651983008e-06,False,3.2629298194961374e-05,4.474698417297212e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,1.1921409651983008e-06,False,3.548058937479983e-05,4.667964589769524e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,False,3.459198759732641e-05,4.608844452924886e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,1.4165385773852007e-06,True,2.129504676757137e-05,3.847104774800497,2,False,0.15240097391599072,False,False
0.3085,bohmian_q,off,1.4165385773852007e-06,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,1.4165385773852007e-06,False,3.608275676914016e-05,5.316949926608111e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,1.4165385773852007e-06,False,0.000498471112085605,5.5465910599581775e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,False,3.858558282772058e-05,5.476343810097414e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,1.6831747249677917e-06,True,1.0319656376631957e-05,3.7955847784426755,2,False,0.13739390613552455,False,False
0.3085,bohmian_q,off,1.6831747249677917e-06,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,1.6831747249677917e-06,False,0.00047323612013140383,6.317729027961991e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,1.6831747249677917e-06,False,0.0003207996009580463,6.590590493606638e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,False,0.0003684934606041357,6.507122125257871e-06,2,False,1e-06,False,True
0.3085,alpha_qg,n/a,2e-06,True,5.450112354089019e-06,3.796296490950583,2,False,0.11719713911576453,False,False
0.3085,bohmian_q,off,2e-06,True,1.72725401333868e-05,0.0,2,False,1e-06,False,True
0.3085,bohmian_q,gaussian,2e-06,False,0.0002884125300369186,7.506871349395533e-06,2,False,1e-06,False,True
0.3085,bohmian_q,plateau,2e-06,False,2.6504500212243566e-05,7.831086404153101e-06,2,False,1e-06,False,True
0.3085,bohmian_q,unified_dmde_proxy,2e-06,False,0.0001545584105821036,7.731908944852549e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,3e-07,True,0.006757765529198593,3.832430149344006,2,False,0.21455179146207326,False,False
0.309,bohmian_q,off,3e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,3e-07,False,3.017869503276477e-05,1.1019888924832354e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,3e-07,False,3.0819299713259125e-05,1.1507590514814583e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,3e-07,False,3.0622325412052e-05,1.1358234895552116e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,3.5646923109036204e-07,True,0.0039400742081277616,3.737604398825295,2,False,0.21940294659346113,False,False
0.309,bohmian_q,off,3.5646923109036204e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,3.5646923109036204e-07,False,3.094951635414236e-05,1.3094156902366772e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,3.5646923109036204e-07,False,3.172237843445508e-05,1.367365681396074e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,3.1484535830965805e-05,1.3496188515678395e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,4.2356770904717955e-07,True,0.002147413591144833,3.773455589112238,2,False,0.2214971612959661,False,False
0.309,bohmian_q,off,4.2356770904717955e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,4.2356770904717955e-07,False,3.187971158265632e-05,1.5558860088888682e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,4.2356770904717955e-07,False,3.2815163395495386e-05,1.624743671589888e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,3.2526982193036884e-05,1.6036564332722944e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,5.032961851958474e-07,True,0.0013051840003980711,3.8460101900265413,2,False,0.22093457194759544,False,False
0.309,bohmian_q,off,5.032961851958474e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,5.032961851958474e-07,False,3.3005945040488756e-05,1.8487487994902661e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,5.032961851958474e-07,False,3.414277340084851e-05,1.930567169612075e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,3.379209375532456e-05,1.9055107926066981e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,5.980320138249203e-07,True,0.000801349205367515,3.7534306680156395,2,False,0.21902940073725435,False,False
0.309,bohmian_q,off,5.980320138249203e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,5.980320138249203e-07,False,3.437515912576391e-05,2.1967362125594366e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,5.980320138249203e-07,False,3.576376218877498e-05,2.293954719624082e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,3.5334702599957785e-05,2.2641821427937064e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,7.106000404519682e-07,True,0.0004665842616521555,3.8359718611575366,2,False,0.2160469843176197,False,False
0.309,bohmian_q,off,7.106000404519682e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,7.106000404519682e-07,False,3.604844516241425e-05,2.6102239179062243e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,7.106000404519682e-07,False,3.775563798417766e-05,2.7257410952950462e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,3.7227007407450624e-05,2.690364659395108e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,8.443568334423105e-07,True,0.00026879479141201973,3.874072486973787,2,False,0.21188794652958223,False,False
0.309,bohmian_q,off,8.443568334423105e-07,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,8.443568334423105e-07,False,3.8106956627023165e-05,3.1015404078181165e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,8.443568334423105e-07,False,0.0005738907291110095,3.2388002806574716e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,3.956634794472067e-05,3.1967652724192773e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,1.0032907706102438e-06,True,0.0001508025719145931,3.8531503818103565,2,False,0.20645619041972857,False,False
0.309,bohmian_q,off,1.0032907706102438e-06,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,1.0032907706102438e-06,False,0.0005580505306422345,3.685334496855234e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,1.0032907706102438e-06,False,0.000462771326375802,3.8484292185744215e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,0.0004923280284470238,3.798482438664958e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,1.1921409651983008e-06,True,8.230047276333955e-05,3.8487434074040108,2,False,0.1995102832733701,False,False
0.309,bohmian_q,off,1.1921409651983008e-06,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,1.1921409651983008e-06,False,0.0004431019407484897,4.3790119628506615e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,1.1921409651983008e-06,False,0.0003242224407317901,4.572803753895833e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,False,0.0003611926218379575,4.513456173618853e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,1.4165385773852007e-06,True,4.3414427909547844e-05,3.830455218639731,2,False,0.19066092018576045,False,False
0.309,bohmian_q,off,1.4165385773852007e-06,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,1.4165385773852007e-06,False,0.0002995892367061248,5.203254329804023e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,1.4165385773852007e-06,False,0.00015168613667733283,5.433520344681617e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,False,0.00019717735919211874,5.363002740885109e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,1.6831747249677917e-06,True,2.201944269897147e-05,3.796914898527766,2,False,0.17930490660573017,False,False
0.309,bohmian_q,off,1.6831747249677917e-06,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,1.6831747249677917e-06,False,0.00012227959854357843,6.182635234780293e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,1.6831747249677917e-06,True,3.052638513129657e-05,6.456239663247855e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,False,2.931199224513586e-05,6.372449912755127e-06,2,False,1e-06,False,True
0.309,alpha_qg,n/a,2e-06,True,1.0846680401211395e-05,3.79769391448549,2,False,0.1644961083847108,False,False
0.309,bohmian_q,off,2e-06,False,2.625465257527057e-05,0.0,2,False,1e-06,False,True
0.309,bohmian_q,gaussian,2e-06,True,3.1344280493621924e-05,7.346352719583573e-06,2,False,1e-06,False,True
0.309,bohmian_q,plateau,2e-06,True,3.6473571177623036e-05,7.671451234171684e-06,2,False,1e-06,False,True
0.309,bohmian_q,unified_dmde_proxy,2e-06,True,3.484158901629105e-05,7.571891702080902e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,3e-07,True,0.006864661347005469,3.846258717022475,2,False,0.23864813116076633,False,False
0.3095,bohmian_q,off,3e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,3e-07,True,4.335794033369513e-05,1.0796865115601894e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,3e-07,True,4.3077139988172544e-05,1.1285961326685009e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,3e-07,True,4.3163284469252956e-05,1.1136010552549539e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,3.5646923109036204e-07,True,0.005843573391053968,3.838688963779577,2,False,0.23951716789303665,False,False
0.3095,bohmian_q,off,3.5646923109036204e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,3.5646923109036204e-07,True,4.302109484107261e-05,1.2829154252504062e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,3.5646923109036204e-07,True,4.268665150928105e-05,1.3410311475563069e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,4.27892642890077e-05,1.3232135941429786e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,4.2356770904717955e-07,True,0.003066605168181989,3.8473804219804926,2,False,0.24367103864614922,False,False
0.3095,bohmian_q,off,4.2356770904717955e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,4.2356770904717955e-07,True,4.2619886792279636e-05,1.524397734310306e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,4.2356770904717955e-07,True,4.222138667806057e-05,1.5934523492390836e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,4.234366912202316e-05,1.572281067284259e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,5.032961851958474e-07,True,0.002058239898904218,3.8404062376353565,2,False,0.2437240888118468,False,False
0.3095,bohmian_q,off,5.032961851958474e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,5.032961851958474e-07,True,4.214181658581891e-05,1.811333682561899e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,5.032961851958474e-07,True,4.166676323872895e-05,1.8933861132143136e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,4.181255829399798e-05,1.8682298621055503e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,5.980320138249203e-07,True,0.0012049419087824514,3.7443558906018133,2,False,0.24298717833579397,False,False
0.3095,bohmian_q,off,5.980320138249203e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,5.980320138249203e-07,True,4.157188337085705e-05,2.1522787297247895e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,5.980320138249203e-07,True,4.1005263621310895e-05,2.2497754053061737e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,True,4.117918962537973e-05,2.2198841396492125e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,7.106000404519682e-07,True,0.0007141175920540474,3.866098170634975,2,False,0.24092309077140234,False,False
0.3095,bohmian_q,off,7.106000404519682e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,7.106000404519682e-07,True,4.089206365706815e-05,2.5573986070436213e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,7.106000404519682e-07,True,4.021582412517277e-05,2.6732463842530026e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,True,4.042343571753054e-05,2.637728896973968e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,8.443568334423105e-07,True,0.00041434095932788874,3.875717929680407,2,False,0.23775827067820945,False,False
0.3095,bohmian_q,off,8.443568334423105e-07,True,4.513498413685386e-05,0.0,2,False,1e-06,False,True
0.3095,bohmian_q,gaussian,8.443568334423105e-07,True,4.008068319617464e-05,3.0387723667035485e-06,2,False,1e-06,False,True
0.3095,bohmian_q,plateau,8.443568334423105e-07,True,3.927310924642728e-05,3.1764251692712593e-06,2,False,1e-06,False,True
0.3095,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,3.952108680935719e-05,3.134222528858517e-06,2,False,1e-06,False,True
0.3095,alpha_qg,n/a,1.0032907706102438e-06,True,0.00023708524177087665,3.8248979855276835,2,False,0.23345823232928262,False,False
